Org Code,SCHOOL,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Source,Year
00350094,Boston - Elihu Greenwood,56.2,0.3,38.3,3.2,0.6,0.0,1.4,57.1,42.9,student_raceeth_2010,2010
00350096,Boston - Eliot Elementary,17.0,4.3,41.9,33.2,0.0,0.0,3.6,50.9,49.1,student_raceeth_2010,2010
00350100,Boston - Ellis Mendell,33.9,0.5,57.0,6.5,0.0,0.0,2.2,49.5,50.5,student_raceeth_2010,2010
00350102,Boston - Emily A Fifield,70.6,2.3,20.8,2.3,0.3,0.0,3.6,45.9,54.1,student_raceeth_2010,2010
00350522,Boston - Excel High School,33.9,31.4,20.9,12.8,0.3,0.0,0.8,60.7,39.3,student_raceeth_2010,2010
00350108,Boston - Farragut,32.9,9.3,52.8,1.9,0.9,0.0,2.3,52.8,47.2,student_raceeth_2010,2010
00350540,Boston - Fenway High School,40.5,2.4,46.4,8.7,0.3,0.3,1.4,44.3,55.7,student_raceeth_2010,2010
00350116,Boston - Franklin D Roosevelt,36.5,1.0,35.5,25.6,0.2,0.2,1.0,51.2,48.8,student_raceeth_2010,2010
00350326,Boston - Gardner Pilot Academy,13.4,8.7,61.3,14.0,0.3,0.3,2.0,53.2,46.8,student_raceeth_2010,2010
00350122,Boston - George H Conley,26.9,1.5,48.8,18.9,0.0,0.0,4.0,55.2,44.8,student_raceeth_2010,2010
00350426,Boston - Harbor School,68.6,2.1,18.8,6.6,0.7,0.3,2.8,47.7,52.3,student_raceeth_2010,2010
00350200,Boston - Harvard-Kent,21.1,29.6,37.7,9.6,0.7,0.0,1.3,53.3,46.7,student_raceeth_2010,2010
00350010,Boston - Haynes Early Education Center,39.0,2.2,51.1,3.8,0.5,0.0,3.3,49.5,50.5,student_raceeth_2010,2010
00350135,Boston - Henry Grew,56.9,0.8,35.7,3.9,0.4,0.0,2.4,53.7,46.3,student_raceeth_2010,2010
00350377,Boston - Higginson/Lewis K-8,55.1,0.8,38.6,2.6,0.8,0.0,2.1,53.5,46.5,student_raceeth_2010,2010
00350750,Boston - Horace Mann School for the Deaf,31.2,10.9,36.2,19.6,0.0,0.0,2.2,51.4,48.6,student_raceeth_2010,2010
00350141,Boston - Hugh Roe O'Donnell,3.0,4.9,77.2,14.2,0.0,0.0,0.7,54.9,45.1,student_raceeth_2010,2010
00350013,Boston - Jackson Mann,36.0,10.4,37.9,12.6,0.6,0.0,2.6,53.3,46.7,student_raceeth_2010,2010
00350146,Boston - James Condon Elem,41.0,8.6,27.2,19.3,0.7,0.0,3.2,49.9,50.1,student_raceeth_2010,2010
00350154,Boston - James J Chittick,70.8,0.7,24.1,2.4,0.3,0.0,1.7,50.2,49.8,student_raceeth_2010,2010
00350156,Boston - James Otis,3.2,0.9,80.1,15.5,0.0,0.0,0.3,51.9,48.1,student_raceeth_2010,2010
00350485,Boston - James P Timilty Middle,40.3,1.2,53.9,3.0,0.6,0.0,1.0,49.1,50.9,student_raceeth_2010,2010
00350153,Boston - James W Hennigan,29.0,1.9,60.8,6.1,0.0,0.4,1.9,49.9,50.1,student_raceeth_2010,2010
00350525,Boston - Jeremiah E Burke High,69.6,2.4,23.1,1.7,0.4,0.4,2.4,51.9,48.1,student_raceeth_2010,2010
00350172,Boston - John D Philbrick,27.0,1.5,37.2,29.9,0.7,0.0,3.6,59.9,40.1,student_raceeth_2010,2010
00350166,Boston - John F Kennedy,16.8,0.3,80.1,2.0,0.0,0.0,0.9,52.3,47.7,student_raceeth_2010,2010
00350178,Boston - John Marshall,52.3,1.8,40.9,1.4,1.4,0.1,2.0,49.9,50.1,student_raceeth_2010,2010
00350167,Boston - John P Holland,44.5,17.9,34.5,1.2,0.2,0.3,1.4,50.6,49.4,student_raceeth_2010,2010
00350179,Boston - John W McCormack,36.5,12.6,39.0,10.3,0.3,0.2,1.1,56.9,43.1,student_raceeth_2010,2010
00350180,Boston - John Winthrop,55.0,0.6,41.0,1.9,0.0,0.6,0.9,51.2,48.8,student_raceeth_2010,2010
00350182,Boston - Joseph J Hurley,13.0,0.9,71.0,13.3,0.0,0.0,1.9,50.0,50.0,student_raceeth_2010,2010
00350183,Boston - Joseph Lee,63.8,3.8,26.5,2.6,0.3,0.6,2.3,52.2,47.8,student_raceeth_2010,2010
00350184,Boston - Joseph P Manning,21.6,5.9,25.5,40.5,2.0,0.0,4.6,54.2,45.8,student_raceeth_2010,2010
00350181,Boston - Joseph P Tynan,38.8,6.5,23.7,28.0,0.9,0.0,2.2,53.8,46.2,student_raceeth_2010,2010
00350286,Boston - Josiah Quincy,12.2,61.3,16.8,7.7,0.1,0.0,1.9,53.9,46.1,student_raceeth_2010,2010
00350190,Boston - Joyce Kilmer,8.1,6.2,25.7,56.3,0.0,0.0,3.8,53.7,46.3,student_raceeth_2010,2010
00350376,Boston - King K-8,59.1,1.2,34.5,1.7,1.0,0.5,1.9,51.1,48.9,student_raceeth_2010,2010
00350001,Boston - Lee Academy,60.1,6.0,24.9,6.0,0.4,0.0,2.5,52.7,47.3,student_raceeth_2010,2010
00350383,Boston - Lilla G. Frederick Middle School,51.0,0.9,41.9,3.4,0.8,0.0,2.0,48.8,51.2,student_raceeth_2010,2010
00350262,Boston - Lyndon,7.2,1.9,39.4,50.1,0.4,0.0,1.0,50.3,49.7,student_raceeth_2010,2010
00350655,Boston - Lyon Upper 9-12,22.2,11.1,44.4,22.2,0.0,0.0,0.0,66.7,33.3,student_raceeth_2010,2010
00350537,Boston - Madison Park High,47.8,1.1,44.9,3.9,0.4,0.3,1.7,56.5,43.5,student_raceeth_2010,2010
00350215,Boston - Manassah E Bradley,7.1,3.2,56.0,30.9,0.4,0.0,2.5,50.0,50.0,student_raceeth_2010,2010
00350405,Boston - Mario Umana Middle School Academy,9.0,2.3,71.1,16.8,0.2,0.0,0.6,49.8,50.2,student_raceeth_2010,2010
00350004,Boston - Mary Lyon,13.8,8.1,27.6,46.3,0.8,0.0,3.3,67.5,32.5,student_raceeth_2010,2010
00350227,Boston - Mather,37.7,39.5,15.7,2.6,0.2,0.2,4.2,50.8,49.2,student_raceeth_2010,2010
00350226,Boston - Mattahunt,74.8,0.5,21.1,2.5,0.2,0.0,0.9,54.7,45.3,student_raceeth_2010,2010
00350229,Boston - Maurice J Tobin,21.0,0.4,73.5,3.8,0.4,0.0,0.9,51.1,48.9,student_raceeth_2010,2010
00350578,Boston - Media Communications Technology High School,58.9,1.7,29.2,7.9,1.1,0.0,1.1,55.8,44.2,student_raceeth_2010,2010
00350231,Boston - Michael J Perkins,36.8,7.0,37.3,12.9,0.0,0.5,5.5,45.3,54.7,student_raceeth_2010,2010
00350378,Boston - Mildred Avenue K-8,74.6,1.5,21.5,1.3,0.4,0.0,0.7,55.1,44.9,student_raceeth_2010,2010
00350382,Boston - Mission Hill School,40.0,0.6,29.1,22.4,0.6,0.0,7.3,53.3,46.7,student_raceeth_2010,2010
00350538,Boston - Monument High School,41.4,3.6,32.5,21.3,0.9,0.0,0.3,53.8,46.2,student_raceeth_2010,2010
00350237,Boston - Mozart,31.5,5.4,27.5,33.6,0.0,0.0,2.0,52.3,47.7,student_raceeth_2010,2010
00350243,Boston - Nathan Hale,58.5,0.6,35.1,2.3,1.2,0.0,2.3,50.9,49.1,student_raceeth_2010,2010
00350542,Boston - New Mission High School,66.0,0.0,30.1,2.7,0.4,0.0,0.8,43.4,56.6,student_raceeth_2010,2010
00350138,Boston - O W Holmes,74.9,2.2,18.6,2.5,0.4,0.4,1.1,50.5,49.5,student_raceeth_2010,2010
00350575,Boston - O'Bryant Sch Math/Science,38.3,22.1,25.4,12.8,0.3,0.2,0.9,44.1,55.9,student_raceeth_2010,2010
00350577,Boston - Odyssey High School,38.9,7.7,30.9,20.6,0.3,0.0,1.7,56.3,43.7,student_raceeth_2010,2010
00350255,Boston - Oliver Hazard Perry,18.0,3.8,15.1,61.9,0.0,0.0,1.3,51.9,48.1,student_raceeth_2010,2010
00350257,Boston - Orchard Gardens,31.7,0.4,64.4,2.1,0.4,0.0,0.9,48.3,51.7,student_raceeth_2010,2010
00350574,Boston - Parkway Academy of Technology and Health,45.9,0.9,43.4,7.8,0.6,0.0,1.3,46.9,53.1,student_raceeth_2010,2010
00350435,Boston - Patrick F Gavin Middle,48.4,6.9,29.2,14.4,0.2,0.2,0.6,52.7,47.3,student_raceeth_2010,2010
00350264,Boston - Patrick J Kennedy,6.6,1.9,79.8,8.9,0.0,0.0,2.7,55.3,44.7,student_raceeth_2010,2010
00350266,Boston - Patrick O'Hearn,34.2,9.6,12.3,36.0,3.5,0.4,3.9,50.4,49.6,student_raceeth_2010,2010
00350268,Boston - Paul A Dever,32.7,9.0,49.8,5.4,0.6,0.0,2.5,54.0,46.0,student_raceeth_2010,2010
00350278,Boston - Phineas Bates,42.2,2.7,36.1,14.2,0.0,0.0,4.7,52.4,47.6,student_raceeth_2010,2010
00350565,Boston - Quincy Upper School,23.6,55.6,12.6,6.2,0.8,0.0,1.2,56.6,43.4,student_raceeth_2010,2010
00350691,Boston - Rafael Hernandez,2.9,0.2,90.8,5.4,0.0,0.0,0.7,46.0,54.0,student_raceeth_2010,2010
00350288,Boston - Ralph Waldo Emerson,75.3,1.2,18.5,0.8,0.0,1.2,2.9,49.4,50.6,student_raceeth_2010,2010
00350240,Boston - Richard J Murphy,27.9,24.7,12.2,31.8,0.9,0.2,2.3,52.9,47.1,student_raceeth_2010,2010
00350298,Boston - Roger Clap,31.1,6.8,26.1,34.2,0.6,0.6,0.6,55.9,44.1,student_raceeth_2010,2010
00350302,Boston - Samuel Adams,6.9,2.9,67.6,18.9,0.4,0.0,3.3,57.1,42.9,student_raceeth_2010,2010
00350304,Boston - Samuel W Mason,51.4,1.0,31.3,11.1,0.0,0.5,4.8,51.9,48.1,student_raceeth_2010,2010
00350308,Boston - Sarah Greenwood,27.3,0.8,67.6,2.4,0.0,0.3,1.6,51.1,48.9,student_raceeth_2010,2010
00350690,Boston - Snowden Int'l High,38.4,12.8,38.9,8.5,0.3,0.0,1.0,44.7,55.3,student_raceeth_2010,2010
00350583,Boston - Social Justice Academy,50.5,1.0,42.4,3.9,0.0,0.0,2.3,50.8,49.2,student_raceeth_2010,2010
00350653,Boston - TechBoston Lower Academy,68.6,2.4,21.4,5.4,0.6,0.2,1.3,56.3,43.7,student_raceeth_2010,2010
00350654,Boston - TechBoston Upper Academy,58.1,4.6,29.2,4.6,0.7,0.0,2.8,64.4,35.6,student_raceeth_2010,2010
00350582,Boston - The Engineering School,51.4,2.8,38.2,6.5,0.0,0.3,0.9,67.4,32.6,student_raceeth_2010,2010
00350535,Boston - The English High,37.2,2.0,55.8,3.8,0.1,0.0,1.1,54.7,45.3,student_raceeth_2010,2010
00350328,Boston - Thomas J Kenny,50.6,20.9,17.7,8.8,0.4,0.4,1.2,53.8,46.2,student_raceeth_2010,2010
00350579,Boston - Urban Science Academy,47.0,1.6,41.2,8.0,0.3,0.3,1.6,50.2,49.8,student_raceeth_2010,2010
00350346,Boston - Warren-Prescott,10.6,2.4,30.1,55.1,0.0,0.0,1.8,51.5,48.5,student_raceeth_2010,2010
00350445,Boston - Washington Irving Middle,37.0,3.6,46.6,10.4,0.5,0.0,1.8,53.6,46.4,student_raceeth_2010,2010
00350366,Boston - William E Russell,27.3,11.7,54.5,2.6,0.3,0.3,3.4,52.7,47.3,student_raceeth_2010,2010
00350360,Boston - William Ellery Channing,64.4,0.6,29.4,3.4,0.3,0.0,1.9,50.2,49.8,student_raceeth_2010,2010
00350258,Boston - William H Ohrenberger,29.4,5.2,46.4,16.2,0.0,0.2,2.6,52.7,47.3,student_raceeth_2010,2010
00350363,Boston - William McKinley,53.4,0.2,28.5,13.9,1.0,0.2,2.7,79.0,21.0,student_raceeth_2010,2010
00350370,Boston - William Monroe Trotter,67.6,0.3,28.7,0.6,0.8,0.0,2.0,51.3,48.7,student_raceeth_2010,2010
00350374,Boston - Winship Elementary,22.6,12.5,46.8,15.5,1.1,0.0,1.5,49.8,50.2,student_raceeth_2010,2010
00350470,Boston - Wm B Rogers Middle,53.3,8.1,31.1,6.0,0.2,0.0,1.4,56.9,43.1,student_raceeth_2010,2010
00350380,Boston - Young Achievers,61.0,0.4,32.4,3.6,0.6,0.0,2.1,58.0,42.0,student_raceeth_2010,2010
04490305,Boston Collegiate Charter (District) - Boston Collegiate Charter School,29.6,1.0,11.8,55.3,0.4,0.0,2.0,46.3,53.7,student_raceeth_2010,2010
04240505,Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,62.4,1.4,30.8,3.2,0.7,0.4,1.1,42.3,57.7,student_raceeth_2010,2010
04160305,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,68.1,0.0,25.4,6.6,0.0,0.0,0.0,51.6,48.4,student_raceeth_2010,2010
04810550,Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,68.1,1.8,27.0,1.0,0.1,0.0,2.0,48.2,51.8,student_raceeth_2010,2010
00360505,Bourne - Bourne High,2.3,0.9,3.4,88.5,0.3,0.3,4.3,48.7,51.3,student_raceeth_2010,2010
00360325,Bourne - Bourne Middle School,1.3,0.8,2.6,87.8,0.0,0.3,7.3,55.1,44.9,student_raceeth_2010,2010
00360005,Bourne - Bournedale Elementary School,0.3,1.6,3.3,91.7,0.0,0.0,3.1,48.8,51.2,student_raceeth_2010,2010
00360010,Bourne - James F Peebles Elem,0.8,1.4,3.9,83.9,0.0,0.0,10.0,47.8,52.2,student_raceeth_2010,2010
00370005,Boxborough - Blanchard Memorial,0.8,21.0,2.8,70.7,0.2,0.0,4.4,54.3,45.7,student_raceeth_2010,2010
00380005,Boxford - Harry Lee Cole,0.0,1.3,2.1,95.8,0.0,0.0,0.8,48.6,51.4,student_raceeth_2010,2010
00380013,Boxford - Spofford Pond,0.6,0.4,1.1,97.0,0.0,0.2,0.8,55.1,44.9,student_raceeth_2010,2010
00390005,Boylston - Boylston Elementary,1.9,4.2,1.6,88.1,0.8,0.0,3.4,48.0,52.0,student_raceeth_2010,2010
00400033,Braintree - Archie T Morrison,7.7,9.8,11.1,70.1,0.0,0.7,0.7,51.2,48.8,student_raceeth_2010,2010
00400505,Braintree - Braintree High,4.4,9.5,3.1,82.1,0.2,0.0,0.6,49.9,50.1,student_raceeth_2010,2010
00400050,Braintree - Donald Ross,9.7,12.3,7.0,69.3,0.0,0.0,1.7,51.3,48.7,student_raceeth_2010,2010
00400305,Braintree - East Middle School,5.5,8.9,5.0,80.1,0.0,0.1,0.4,52.7,47.3,student_raceeth_2010,2010
00400015,Braintree - Highlands,0.7,7.6,1.9,88.7,0.0,0.0,1.2,48.0,52.0,student_raceeth_2010,2010
00400005,Braintree - Hollis,1.6,5.8,3.6,87.7,0.0,0.0,1.4,51.4,48.6,student_raceeth_2010,2010
00400025,Braintree - Liberty,2.1,12.5,2.3,82.3,0.2,0.0,0.6,51.8,48.2,student_raceeth_2010,2010
00400020,Braintree - Mary E Flaherty School,2.3,8.0,1.8,85.5,0.0,0.5,2.0,54.4,45.6,student_raceeth_2010,2010
00400310,Braintree - South Middle School,2.5,8.5,2.3,84.7,0.2,0.0,1.7,51.9,48.1,student_raceeth_2010,2010
00410010,Brewster - Eddy Elementary,2.8,1.2,4.0,92.0,0.0,0.0,0.0,50.2,49.8,student_raceeth_2010,2010
00410005,Brewster - Stony Brook Elementary,4.4,2.4,4.0,88.1,0.4,0.0,0.8,49.2,50.8,student_raceeth_2010,2010
06250320,Bridgewater-Raynham - Bridgewater Middle School,3.3,0.5,1.7,93.3,0.0,0.0,1.2,50.7,49.3,student_raceeth_2010,2010
06250505,Bridgewater-Raynham - Bridgewater-Raynham Reg,4.0,1.3,1.7,91.2,0.3,0.1,1.4,50.2,49.8,student_raceeth_2010,2010
06250050,Bridgewater-Raynham - Laliberte Elementary School,2.0,1.8,2.6,89.1,0.0,0.0,4.4,52.0,48.0,student_raceeth_2010,2010
06250020,Bridgewater-Raynham - Merrill Elementary School,1.4,1.7,2.6,90.2,0.6,0.0,3.5,52.4,47.6,student_raceeth_2010,2010
06250002,Bridgewater-Raynham - Mitchell Elementary School,3.3,0.6,1.9,90.8,0.0,0.0,3.4,54.2,45.8,student_raceeth_2010,2010
06250315,Bridgewater-Raynham - Raynham Middle School,2.7,1.1,2.5,91.2,0.3,0.0,2.2,52.8,47.2,student_raceeth_2010,2010
06250300,Bridgewater-Raynham - Williams Intermediate School,2.3,1.8,2.4,91.4,0.0,0.0,2.1,54.4,45.6,student_raceeth_2010,2010
00430005,Brimfield - Brimfield Elementary,0.0,1.5,0.9,96.2,0.0,0.0,1.5,49.7,50.3,student_raceeth_2010,2010
09100705,Bristol County Agricultural - Bristol County Agr High,1.6,0.5,2.0,94.6,0.2,0.0,1.1,28.1,71.9,student_raceeth_2010,2010
08100605,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Voc Tech,2.6,0.7,4.7,89.7,0.1,0.2,2.1,54.4,45.6,student_raceeth_2010,2010
00440421,Brockton - Ashfield Middle School,42.9,3.8,9.1,42.0,0.2,0.2,1.7,53.2,46.8,student_raceeth_2010,2010
00440080,Brockton - B B Russell Alternative School,54.9,4.9,14.6,19.5,2.4,1.2,2.4,86.6,13.4,student_raceeth_2010,2010
00440515,Brockton - Brockton Champion High School,42.8,0.6,14.4,41.1,0.6,0.0,0.6,49.4,50.6,student_raceeth_2010,2010
00440505,Brockton - Brockton High,56.2,2.3,11.7,27.3,0.9,0.2,1.6,49.5,50.5,student_raceeth_2010,2010
00440010,Brockton - Brookfield,33.2,1.9,10.1,50.0,0.9,0.6,3.4,49.1,50.9,student_raceeth_2010,2010
00440110,Brockton - Downey,48.3,2.1,18.5,26.5,0.5,0.5,3.5,56.9,43.1,student_raceeth_2010,2010
00440001,Brockton - Dr W Arnone Comm Sch,54.5,0.9,22.0,16.3,0.6,0.1,5.6,53.9,46.1,student_raceeth_2010,2010
00440405,Brockton - East Junior High,62.6,0.8,10.9,21.9,0.5,0.2,3.0,56.6,43.4,student_raceeth_2010,2010
00440023,Brockton - Edgar B Davis,54.4,0.9,15.4,24.7,0.5,0.4,3.8,48.6,51.4,student_raceeth_2010,2010
00440045,Brockton - Hancock,39.2,5.4,8.0,43.8,0.4,0.3,3.0,47.8,52.2,student_raceeth_2010,2010
00440050,Brockton - Howard School,34.4,4.2,11.5,40.6,0.0,0.0,9.4,55.2,44.8,student_raceeth_2010,2010
00440055,Brockton - Huntington,60.5,1.4,15.2,17.4,0.0,0.8,4.7,51.8,48.2,student_raceeth_2010,2010
00440017,Brockton - John F Kennedy,40.4,6.4,10.3,37.9,0.3,0.3,4.2,53.1,46.9,student_raceeth_2010,2010
00440422,Brockton - Joseph F. Plouffe Academy,37.3,3.3,19.2,36.3,0.8,0.0,3.0,51.2,48.8,student_raceeth_2010,2010
00440400,Brockton - Lincoln Alternative School,36.4,2.3,22.7,31.8,0.0,0.0,6.8,75.0,25.0,student_raceeth_2010,2010
00440065,Brockton - Louis F Angelo Elem,52.3,4.8,12.6,25.8,0.1,0.5,3.9,54.4,45.6,student_raceeth_2010,2010
00440003,Brockton - Manthala George Jr School,35.4,1.7,38.1,19.1,0.6,0.2,4.9,52.8,47.2,student_raceeth_2010,2010
00440002,Brockton - Mary E. Baker School,43.8,1.6,11.0,37.3,0.9,0.0,5.4,55.6,44.4,student_raceeth_2010,2010
00440410,Brockton - North Junior High,54.0,1.2,15.7,24.4,1.4,0.4,2.9,47.2,52.8,student_raceeth_2010,2010
00440078,Brockton - Oscar F Raymond,67.9,2.2,8.4,15.7,0.6,0.5,4.7,47.8,52.2,student_raceeth_2010,2010
00440415,Brockton - South Junior High,48.7,3.8,13.4,32.0,0.2,0.0,1.9,54.8,45.2,student_raceeth_2010,2010
00440420,Brockton - West Junior High,49.8,3.1,15.3,29.5,0.2,0.0,2.1,51.8,48.2,student_raceeth_2010,2010
00450005,Brookfield - Brookfield Elementary,0.0,0.3,4.3,92.8,0.0,0.0,2.6,48.7,51.3,student_raceeth_2010,2010
00460505,Brookline - Brookline High,9.9,15.8,10.2,60.1,0.0,0.1,4.0,52.3,47.7,student_raceeth_2010,2010
00460005,Brookline - Edith C Baker,5.2,29.0,7.1,53.5,0.0,0.3,4.9,53.2,46.8,student_raceeth_2010,2010
00460015,Brookline - Edward Devotion,7.6,12.7,9.4,64.7,0.0,0.4,5.2,52.3,47.7,student_raceeth_2010,2010
00460025,Brookline - Heath,4.1,11.1,8.1,73.6,0.0,0.0,3.1,49.1,50.9,student_raceeth_2010,2010
00460045,Brookline - John D Runkle,5.2,14.4,12.8,58.8,0.0,0.0,8.7,49.9,50.1,student_raceeth_2010,2010
00460030,Brookline - Lawrence,6.7,26.0,7.8,52.2,0.0,0.0,7.3,49.7,50.3,student_raceeth_2010,2010
00460020,Brookline - Michael Driscoll,7.1,13.8,5.4,64.3,0.0,0.0,9.4,48.9,51.1,student_raceeth_2010,2010
00460040,Brookline - Pierce,6.3,21.9,9.1,53.4,0.0,0.0,9.4,48.4,51.6,student_raceeth_2010,2010
00460060,Brookline - The Lynch Center,6.5,16.1,12.9,56.5,0.0,0.0,8.1,56.5,43.5,student_raceeth_2010,2010
00460035,Brookline - William H Lincoln,9.3,18.0,9.7,56.4,0.0,0.0,6.6,52.5,47.5,student_raceeth_2010,2010
00480505,Burlington - Burlington High,3.5,12.0,2.5,80.2,0.1,0.0,1.7,49.3,50.7,student_raceeth_2010,2010
00480007,Burlington - Fox Hill,2.4,16.0,3.0,76.2,0.0,0.0,2.4,51.9,48.1,student_raceeth_2010,2010
00480035,Burlington - Francis Wyman Elem,4.3,14.6,2.7,73.8,0.5,0.0,4.2,55.0,45.0,student_raceeth_2010,2010
00480303,Burlington - Marshall Simonds Middle,3.5,10.0,2.2,81.1,0.0,0.3,2.8,53.9,46.1,student_raceeth_2010,2010
00480015,Burlington - Memorial,6.1,14.4,1.5,75.4,1.9,0.4,0.4,53.0,47.0,student_raceeth_2010,2010
00480020,Burlington - Pine Glen Elementary,1.8,10.5,4.4,81.0,0.0,0.0,2.3,49.7,50.3,student_raceeth_2010,2010
00490006,Cambridge - Amigos School,7.5,3.1,54.6,29.5,0.0,0.0,5.4,45.8,54.2,student_raceeth_2010,2010
00490506,Cambridge - Cambridge Rindge and Latin,38.0,8.7,14.7,36.3,0.6,0.1,1.6,51.2,48.8,student_raceeth_2010,2010
00490007,Cambridge - Cambridgeport,31.2,13.6,7.8,42.7,0.7,0.0,4.1,46.4,53.6,student_raceeth_2010,2010
00490090,Cambridge - Fletcher/Maynard Academy,50.2,6.4,22.1,15.3,2.0,1.2,2.8,52.6,47.4,student_raceeth_2010,2010
00490080,Cambridge - Graham and Parks,23.4,16.7,7.9,46.7,0.7,0.2,4.3,50.5,49.5,student_raceeth_2010,2010
00490020,Cambridge - Haggerty,27.0,15.2,5.1,43.9,0.7,0.7,7.4,53.4,46.6,student_raceeth_2010,2010
00490065,Cambridge - John M Tobin,35.5,20.1,11.6,26.4,1.4,0.0,5.0,47.9,52.1,student_raceeth_2010,2010
00490040,Cambridge - Kennedy-Longfellow,36.4,9.5,19.8,32.3,0.3,0.3,1.4,51.1,48.9,student_raceeth_2010,2010
00490035,Cambridge - King Open,24.5,7.2,12.4,50.2,0.6,0.2,4.8,55.0,45.0,student_raceeth_2010,2010
00490005,Cambridge - Maria L. Baldwin,27.2,9.9,8.1,48.6,0.8,0.3,5.2,54.0,46.0,student_raceeth_2010,2010
00490030,Cambridge - Martin Luther King Jr.,51.3,17.9,10.6,15.2,0.0,0.8,4.2,52.1,47.9,student_raceeth_2010,2010
00490045,Cambridge - Morse,36.5,14.1,11.0,32.2,0.5,0.5,5.3,46.8,53.2,student_raceeth_2010,2010
00490050,Cambridge - Peabody,38.7,11.7,8.3,36.9,0.0,0.4,4.0,52.9,47.1,student_raceeth_2010,2010
00500505,Canton - Canton High,12.7,4.5,4.0,75.2,0.1,0.0,3.4,49.3,50.7,student_raceeth_2010,2010
00500020,Canton - Dean S Luce,5.1,8.4,2.1,81.6,0.0,0.0,2.8,51.9,48.1,student_raceeth_2010,2010
00500017,Canton - John F Kennedy,6.0,7.5,2.9,79.3,0.2,0.0,4.1,53.4,46.6,student_raceeth_2010,2010
00500012,Canton - Lt Peter M Hansen,8.5,8.2,3.2,74.2,0.0,0.0,5.9,52.4,47.6,student_raceeth_2010,2010
00500010,Canton - Rodman Early Childhood Center,7.2,4.3,1.4,85.5,0.0,0.0,1.4,50.7,49.3,student_raceeth_2010,2010
00500305,Canton - Wm H Galvin Middle,7.3,5.9,2.5,81.5,0.1,0.0,2.7,50.2,49.8,student_raceeth_2010,2010
04320530,Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,0.4,0.9,4.4,91.7,0.0,0.0,2.6,46.1,53.9,student_raceeth_2010,2010
08150605,Cape Cod Regional Vocational Technical - Cape Cod Region Voc Tech,4.1,0.0,6.1,85.4,1.0,0.1,3.2,63.9,36.1,student_raceeth_2010,2010
00510025,Carlisle - Carlisle School,0.3,8.2,1.6,85.5,0.0,0.0,4.4,51.3,48.7,student_raceeth_2010,2010
00520015,Carver - Carver Elementary School,1.1,0.1,0.6,97.9,0.1,0.2,0.0,51.6,48.4,student_raceeth_2010,2010
00520405,Carver - Carver Middle/High School,2.8,0.1,0.0,96.9,0.1,0.1,0.0,48.6,51.4,student_raceeth_2010,2010
06350005,Central Berkshire - Becket Washington School,0.0,0.9,8.0,85.0,0.0,0.0,6.2,54.0,46.0,student_raceeth_2010,2010
06350010,Central Berkshire - Berkshire Trail Elem,2.2,0.0,2.2,94.6,0.0,0.0,1.1,46.7,53.3,student_raceeth_2010,2010
06350025,Central Berkshire - Craneville,0.2,1.3,2.1,93.9,0.0,0.0,2.5,50.4,49.6,student_raceeth_2010,2010
06350035,Central Berkshire - Kittredge,1.1,0.6,1.1,93.3,0.0,0.0,3.9,54.4,45.6,student_raceeth_2010,2010
06350305,Central Berkshire - Nessacus Regional Middle School,1.0,1.8,1.2,94.2,0.0,0.0,1.8,51.0,49.0,student_raceeth_2010,2010
06350505,Central Berkshire - Wahconah Regional High,0.6,0.8,1.6,95.1,0.0,0.0,1.9,51.8,48.2,student_raceeth_2010,2010
00550005,Chatham - Chatham Elementary,1.5,2.6,4.9,88.0,0.0,0.0,3.0,56.9,43.1,student_raceeth_2010,2010
00550505,Chatham - Chatham High,2.0,0.5,4.0,89.9,0.0,1.0,2.5,52.3,47.7,student_raceeth_2010,2010
00550305,Chatham - Chatham Middle School,1.0,1.4,6.3,87.5,0.5,0.0,3.4,51.4,48.6,student_raceeth_2010,2010
00560030,Chelmsford - Byam School,4.8,10.5,2.8,80.1,0.4,0.0,1.5,50.6,49.4,student_raceeth_2010,2010
00560005,Chelmsford - Center Elementary School,3.5,11.4,3.0,79.5,0.2,0.0,2.4,51.8,48.2,student_raceeth_2010,2010
00560025,Chelmsford - Charles D Harrington,3.0,15.0,3.6,76.7,0.6,0.0,1.1,50.3,49.7,student_raceeth_2010,2010
00560505,Chelmsford - Chelmsford High,1.8,7.8,1.8,88.1,0.2,0.0,0.4,49.1,50.9,student_raceeth_2010,2010
00560305,Chelmsford - Col Moses Parker Schl,2.2,9.6,2.4,83.6,0.1,0.0,2.0,49.9,50.1,student_raceeth_2010,2010
00560001,Chelmsford - Community Education Center,2.0,29.0,0.0,67.0,0.0,0.0,2.0,58.0,42.0,student_raceeth_2010,2010
00560310,Chelmsford - McCarthy Middle School,2.3,7.1,2.8,87.3,0.0,0.0,0.5,51.5,48.5,student_raceeth_2010,2010
00560015,Chelmsford - South Row,4.3,11.6,1.9,81.3,0.2,0.4,0.2,50.4,49.6,student_raceeth_2010,2010
