Org Code,Attendance Rate,Average # of days absent,Absent 10 or more days,Chronically Absent (10% or more),Year,Retention Rate
00440400,81.4,29.2,77.2,64.9,2014,1.9
01860025,96.9,5.5,16.1,3.2,2014,0.0
00260305,96.8,5.7,15.9,3.7,2014,0.1
01630525,76.6,34.1,76.2,73.8,2014,22.7
00350376,91.4,14.2,57.2,29.9,2014,6.0
02510060,95.2,8.2,33.5,8.9,2014,0.7
06620020,94.4,9.7,30.4,15.6,2014,4.3
01520015,95.4,8.0,29.8,8.0,2014,0.7
03320007,95.3,7.8,30.9,11.7,2014,6.1
00350266,96.2,6.6,25.1,6.0,2014,4.8
01630055,95.3,8.1,31.3,13.4,2014,1.9
01760505,93.8,10.4,41.1,15.2,2014,4.3
01070025,93.1,9.7,33.9,20.9,2014,0.0
04490305,95.4,8.1,29.4,7.3,2014,6.2
00970048,94.4,9.8,40.8,17.6,2014,0.3
00950011,92.3,13.0,52.9,30.1,2014,1.1
01500505,94.4,9.2,31.4,18.6,2014,2.4
07700605,93.8,10.8,37.8,17.2,2014,3.0
01630005,94.3,9.6,40.4,16.6,2014,4.0
07600405,95.9,7.2,25.7,7.4,2014,0.0
00960005,94.7,9.0,35.4,12.9,2014,0.5
00050020,96.3,6.4,20.8,5.0,2014,0.0
03480177,94.2,9.6,34.5,15.4,2014,1.6
03250310,94.3,10.0,39.8,17.3,2014,0.0
07500505,95.8,7.3,22.1,8.3,2014,2.6
02200075,93.8,8.9,33.9,17.9,2014,0.0
04870550,92.9,12.7,44.8,25.3,2014,2.3
02430075,97.2,4.8,14.8,6.6,2014,0.0
02810030,93.5,10.7,40.5,20.4,2014,3.3
03070010,96.5,6.2,18.0,2.9,2014,0.5
06500010,96.2,6.8,23.3,4.1,2014,0.0
04580505,59.0,55.5,82.9,75.3,2014,36.4
02310010,96.8,5.7,14.8,3.7,2014,0.0
03100505,94.6,9.2,37.1,15.5,2014,6.4
01980010,96.4,6.1,21.6,5.7,2014,0.3
04390050,95.0,8.7,36.1,11.8,2014,1.9
01370070,92.4,11.8,46.1,23.5,2014,4.7
00350549,94.0,10.5,39.9,17.1,2014,4.5
02810320,96.7,5.5,18.8,7.4,2014,1.4
02040010,95.3,8.0,32.4,8.4,2014,0.0
01390015,96.5,6.2,19.5,3.2,2014,0.0
00460030,96.1,6.7,22.7,6.2,2014,0.4
02850405,95.5,7.9,26.8,7.7,2014,0.8
03350017,97.5,4.4,7.4,0.0,2014,0.4
03480415,95.1,8.6,32.1,12.5,2014,1.3
01720020,96.6,5.8,13.4,5.4,2014,0.8
00610305,94.3,9.7,43.2,14.9,2014,0.6
00140405,96.8,5.7,15.2,4.3,2014,0.2
02440505,92.6,12.2,39.6,26.0,2014,7.5
01910025,95.6,7.7,28.4,8.5,2014,0.7
02390015,96.6,6.0,18.8,4.4,2014,0.0
02810190,95.0,8.1,35.1,13.4,2014,2.2
03230005,96.3,6.4,22.4,7.0,2014,0.0
02480305,95.4,7.8,29.2,9.3,2014,1.2
01630030,94.8,8.8,34.5,14.9,2014,5.4
00490045,95.1,8.2,32.1,13.2,2014,0.5
00990050,96.0,7.1,24.3,6.1,2014,0.0
02170010,96.8,5.6,16.1,3.2,2014,0.0
03350015,97.3,4.8,11.1,1.3,2014,0.0
00160050,95.6,7.5,27.6,8.9,2014,1.2
00930015,92.5,12.3,47.7,26.6,2014,2.7
00240505,94.3,9.9,37.0,15.9,2014,1.4
02810360,76.8,31.3,70.3,67.6,2014,33.9
03080404,95.6,7.6,26.2,11.5,2014,0.0
02070505,95.4,8.0,26.9,10.9,2014,0.5
02840405,96.0,7.1,25.6,6.4,2014,0.5
01310505,95.5,7.9,27.8,7.8,2014,0.8
04790505,93.3,11.2,44.8,18.2,2014,1.0
08790605,95.9,7.2,25.8,6.0,2014,0.3
00100045,96.7,5.7,20.4,2.5,2014,0.0
04540205,97.7,4.1,6.7,1.1,2014,0.6
04920005,95.4,8.1,29.4,9.8,2014,1.7
00730030,96.9,5.5,15.5,2.7,2014,0.7
02760050,96.7,5.8,17.8,3.1,2014,0.4
00350522,85.0,24.6,61.1,43.8,2014,10.4
02070020,96.9,5.4,15.7,3.2,2014,0.3
03080032,95.8,7.1,25.3,10.0,2014,0.3
01310020,97.0,5.4,16.0,1.1,2014,0.4
00950013,93.0,11.7,46.9,24.0,2014,0.4
02580030,95.3,8.1,28.9,11.7,2014,0.4
03260505,96.4,6.3,19.6,5.8,2014,0.1
02360045,96.7,5.6,15.9,5.7,2014,1.6
03360065,94.9,8.7,34.6,9.6,2014,1.4
06160002,96.1,6.6,22.3,6.4,2014,0.9
01010032,95.8,7.2,28.4,6.4,2014,0.0
00350326,94.4,9.6,39.8,16.1,2014,1.6
02480003,95.5,8.0,31.3,10.0,2014,1.4
03150015,96.8,5.6,16.0,2.5,2014,0.0
04960305,96.5,6.1,19.1,6.4,2014,1.4
02810068,94.2,9.9,39.6,16.9,2014,3.5
02950505,94.8,8.9,28.5,10.3,2014,0.7
03210305,97.1,5.1,15.5,3.6,2014,0.4
09130705,96.3,6.6,25.5,5.7,2014,0.2
01600505,91.5,13.7,43.7,27.5,2014,7.4
00960030,95.6,7.7,30.5,5.3,2014,0.7
07530020,95.0,8.5,35.0,13.3,2014,0.0
02760305,96.5,6.2,20.2,4.9,2014,0.0
01380003,96.1,6.3,21.6,8.2,2014,0.0
01890005,96.4,6.3,19.7,3.5,2014,0.0
02430020,97.2,4.8,15.1,1.8,2014,0.0
01780505,94.3,10.2,34.4,13.1,2014,0.1
03260045,97.3,4.8,12.3,1.6,2014,0.0
01860505,95.8,7.5,26.3,6.4,2014,1.1
02180305,96.3,6.6,21.7,5.5,2014,0.2
00730010,96.1,6.9,27.1,5.3,2014,0.7
00610015,92.8,11.6,49.9,26.4,2014,0.0
02910005,96.6,6.1,17.1,4.4,2014,0.0
02840005,96.1,6.3,20.0,7.8,2014,0.0
00350215,94.1,10.0,39.4,17.7,2014,3.7
00020010,96.3,6.5,21.6,5.5,2014,0.2
00950305,92.2,13.2,53.1,30.6,2014,1.1
00350390,92.2,13.3,53.4,26.5,2014,1.1
02910020,96.5,6.3,19.9,2.0,2014,0.4
02620305,94.5,9.7,36.9,11.1,2014,0.6
00830505,95.5,7.9,25.9,7.7,2014,0.4
00970340,93.9,10.2,39.6,18.2,2014,0.5
02290045,95.5,7.8,29.3,8.4,2014,1.0
00730045,95.8,7.2,26.2,8.6,2014,0.0
00350167,93.0,11.7,47.9,26.3,2014,2.5
01910310,96.0,7.1,20.5,7.1,2014,0.7
02810620,92.5,13.2,46.5,24.6,2014,1.9
07120305,94.4,10.0,38.9,17.1,2014,0.0
01490530,88.4,19.0,59.1,39.2,2014,6.0
06580305,97.0,5.3,15.9,3.5,2014,0.5
01000310,96.2,6.8,26.1,5.8,2014,0.0
03170050,97.1,5.2,14.6,2.8,2014,0.0
02640015,96.6,6.1,17.7,3.8,2014,0.0
03470025,96.3,6.5,19.0,5.4,2014,0.0
00970060,94.4,9.2,38.5,17.3,2014,1.0
02070015,96.4,6.4,21.2,6.2,2014,0.2
02070315,95.3,8.4,25.4,9.8,2014,0.1
01550310,96.9,5.6,17.3,3.1,2014,0.0
00970510,92.2,8.1,27.5,29.8,2014,12.3
00300010,95.3,8.0,30.8,11.3,2014,1.0
08210605,95.2,8.5,31.4,10.4,2014,0.1
02950023,96.8,5.6,17.8,4.3,2014,0.2
02180060,96.5,5.5,15.3,5.2,2014,0.0
04760505,-,-,0.0,0.0,2014,6.6
00440017,95.9,7.0,26.9,8.4,2014,1.5
06250020,96.0,7.1,27.3,5.2,2014,0.6
01490022,95.5,7.6,28.9,9.0,2014,5.7
03180005,95.5,7.7,31.8,7.8,2014,0.0
02290305,94.4,9.8,38.3,15.5,2014,0.0
03460505,93.4,11.3,37.3,20.0,2014,2.2
00350052,93.3,11.6,48.2,22.1,2014,4.5
07250025,95.9,7.1,27.5,5.0,2014,0.0
02070305,96.1,6.9,25.0,8.5,2014,0.0
02480013,95.8,7.3,23.6,9.4,2014,1.3
07120002,95.4,8.1,32.5,7.5,2014,0.2
01910505,95.3,8.2,23.0,9.8,2014,6.4
02010075,95.0,8.2,33.9,13.8,2014,1.3
01010405,96.4,6.5,22.6,6.5,2014,0.0
00560030,96.9,5.5,15.3,1.7,2014,0.2
06800310,96.4,6.4,21.3,4.8,2014,0.0
07650030,93.3,12.1,40.0,30.0,2014,0.0
00500505,95.0,8.8,32.3,12.2,2014,0.9
01000305,95.1,8.3,30.4,11.3,2014,0.2
02580050,94.9,9.0,38.4,11.2,2014,0.6
03480035,94.6,9.4,33.0,13.2,2014,1.3
04200205,94.9,8.9,37.1,13.3,2014,0.7
01110505,96.1,7.1,22.7,6.8,2014,0.2
02890005,95.0,8.6,35.0,7.5,2014,0.0
07740010,94.1,9.8,53.7,13.4,2014,0.0
00170005,97.2,5.0,14.1,0.7,2014,0.0
00710045,96.1,6.7,24.0,6.9,2014,0.0
03460305,94.6,9.5,35.5,14.0,2014,0.4
00200005,95.7,7.4,29.2,6.5,2014,0.5
02810345,86.4,22.5,65.4,38.3,2014,10.0
07780005,96.1,6.5,22.7,5.7,2014,0.8
06050505,95.1,8.6,25.7,11.6,2014,1.7
01510010,95.8,7.2,25.7,6.9,2014,0.9
06980020,96.0,7.2,27.5,2.9,2014,0.0
03090020,95.2,8.0,33.3,9.1,2014,0.0
01780050,96.4,6.5,19.1,2.6,2014,0.0
06450025,95.4,7.9,32.3,6.9,2014,0.0
00230010,95.9,7.2,22.9,6.8,2014,0.6
02010123,95.9,6.9,25.2,6.8,2014,1.8
02810115,94.3,9.4,34.6,16.7,2014,0.9
00350366,94.3,9.7,38.7,15.3,2014,4.8
00960015,95.6,7.8,29.5,5.4,2014,0.0
00170025,97.0,5.3,14.8,2.0,2014,0.0
03170505,95.2,8.5,27.9,9.7,2014,0.1
02190405,95.6,7.8,29.3,6.7,2014,0.0
07450020,97.0,5.1,18.4,4.9,2014,0.7
06200505,95.9,7.5,30.1,6.5,2014,0.9
00950335,72.3,48.4,95.7,93.6,2014,0.0
03480030,95.6,7.3,28.5,10.9,2014,2.1
02850014,96.4,6.2,19.2,5.1,2014,0.3
01440015,96.3,6.5,21.0,3.6,2014,0.0
02580003,94.0,10.3,39.6,18.2,2014,0.4
00350240,95.6,7.7,25.3,9.5,2014,1.3
01210005,91.5,15.2,27.1,22.9,2014,0.0
00350690,87.8,20.7,59.1,38.1,2014,12.6
07780305,95.6,7.7,33.6,8.6,2014,0.0
00950145,92.3,12.3,51.4,35.0,2014,1.9
00610310,93.9,10.5,44.2,17.9,2014,0.1
00960305,95.8,7.4,29.0,8.8,2014,0.0
03220505,95.3,7.4,23.9,10.5,2014,1.7
00350190,95.6,7.7,30.5,6.9,2014,2.0
00480505,95.3,7.9,26.1,11.9,2014,0.6
01760130,96.5,6.1,20.8,3.4,2014,0.4
06160001,97.0,5.3,16.1,4.7,2014,0.4
02980010,96.5,6.1,16.6,1.1,2014,0.0
00200505,93.5,11.0,38.2,18.5,2014,3.3
00350100,94.0,10.1,42.4,17.6,2014,2.6
04660550,92.6,12.9,49.5,23.1,2014,0.6
06250320,95.6,7.7,27.1,6.7,2014,0.2
01760140,95.9,7.0,27.1,7.0,2014,0.3
01670035,96.6,6.0,18.2,5.8,2014,0.3
06580020,96.1,6.6,22.4,4.7,2014,0.0
03350505,95.9,7.2,21.8,6.9,2014,0.0
00050505,95.4,8.0,27.8,10.3,2014,2.1
01370015,94.8,8.7,32.7,16.0,2014,1.5
01490027,96.2,6.3,22.0,4.5,2014,0.0
03480090,96.9,5.6,15.9,3.3,2014,1.1
02950305,95.8,7.5,23.2,8.2,2014,0.3
01030405,94.5,9.6,34.3,16.2,2014,0.0
01530605,94.1,10.2,37.6,16.0,2014,2.3
02870005,96.1,6.7,23.1,5.2,2014,0.3
00930030,83.6,28.2,68.4,47.4,2014,0.0
02930035,95.4,7.9,31.6,10.5,2014,0.8
01600002,95.2,8.3,35.6,10.5,2014,0.3
00200045,95.1,8.4,34.0,9.4,2014,0.3
01630505,92.8,12.1,47.0,26.5,2014,5.4
02390046,96.6,6.0,17.1,3.2,2014,0.2
02430505,93.0,11.8,43.4,24.1,2014,3.8
00180010,95.7,7.4,28.2,8.4,2014,0.0
02880305,96.5,6.3,20.3,4.2,2014,0.0
01530320,95.1,8.5,33.2,11.4,2014,0.0
01810505,93.7,10.8,40.6,19.6,2014,2.4
02120505,95.0,8.7,27.2,12.7,2014,0.9
01710005,96.6,6.1,20.1,2.5,2014,0.0
08780605,95.0,8.8,31.1,11.1,2014,0.1
03480045,94.0,10.1,40.4,15.7,2014,3.0
00610022,94.7,8.7,37.3,15.5,2014,0.6
02580505,91.9,13.5,48.7,28.2,2014,3.4
06700505,96.1,6.8,21.0,6.7,2014,1.0
03160305,94.5,9.4,34.3,17.1,2014,0.3
03100017,95.0,8.5,31.2,13.2,2014,0.2
00440422,95.0,8.7,34.8,13.8,2014,0.5
00790505,93.9,10.4,37.3,17.9,2014,4.7
00010003,95.7,7.5,29.2,7.0,2014,0.2
01350005,95.8,7.3,28.1,6.4,2014,0.0
02360035,95.5,7.9,28.7,10.1,2014,0.5
00610050,94.0,10.0,40.5,16.8,2014,0.9
01440305,96.1,7.0,25.6,6.0,2014,0.2
07050405,95.9,7.4,23.8,6.5,2014,0.0
07800505,93.2,11.6,45.2,21.8,2014,0.3
02880015,97.1,5.2,13.1,1.6,2014,0.0
02140305,95.4,7.9,28.4,9.9,2014,0.4
01490536,59.3,55.5,92.0,97.9,2014,29.3
00030025,96.4,6.3,21.3,3.2,2014,1.3
00860020,95.6,7.8,26.7,7.8,2014,0.0
01850010,95.7,7.4,28.2,9.7,2014,1.7
00350308,94.0,10.3,41.7,16.4,2014,2.5
03060005,95.5,7.9,30.5,7.8,2014,3.4
00230012,96.9,5.4,14.4,2.6,2014,0.2
01220505,95.0,8.8,32.7,9.8,2014,0.1
02510025,95.7,7.3,30.4,8.3,2014,0.3
01370505,89.6,16.6,58.2,33.7,2014,10.5
01700030,95.3,8.1,31.9,12.5,2014,0.7
03350025,97.1,5.2,12.8,1.8,2014,0.3
06720505,94.2,10.2,32.5,13.3,2014,3.6
02430325,96.0,6.9,27.8,11.1,2014,0.0
00720030,96.7,5.8,18.5,3.4,2014,1.3
01010030,96.3,6.5,21.6,4.7,2014,0.0
00090350,96.9,5.6,15.3,6.0,2014,0.0
02390405,95.5,7.8,29.8,8.5,2014,0.9
03160015,93.7,9.8,39.4,21.1,2014,2.5
35010505,89.7,17.6,51.9,35.9,2014,11.2
01490016,94.7,9.0,37.5,13.8,2014,0.0
00030305,96.5,6.3,21.1,4.4,2014,0.7
01760320,96.9,5.4,16.1,4.0,2014,0.6
01890020,96.4,6.2,20.6,7.4,2014,0.7
01280008,96.4,6.4,22.5,4.7,2014,0.2
02610505,91.3,15.2,43.4,20.6,2014,0.9
00440050,88.7,14.5,55.4,42.0,2014,0.0
03480100,94.4,9.5,38.0,15.6,2014,1.2
01840005,96.8,5.7,16.9,3.1,2014,0.2
00880020,95.9,7.0,24.1,5.5,2014,0.0
01700025,94.8,8.6,33.2,12.9,2014,0.4
02580025,95.3,8.0,30.8,11.9,2014,0.4
02930027,95.6,7.5,26.9,8.5,2014,0.4
02610025,95.5,8.1,34.9,6.6,2014,0.0
06220015,95.9,7.3,28.0,6.6,2014,0.0
06100505,95.7,7.7,24.5,8.4,2014,0.4
39010900,100.0,0.0,0.0,0.0,2014,7.0
02190505,95.4,8.1,29.2,6.7,2014,0.3
00490005,94.9,8.8,35.1,13.2,2014,0.0
01760510,66.1,50.5,96.7,96.7,2014,36.4
01490049,95.2,8.5,35.2,9.6,2014,0.0
01630045,94.6,8.7,32.7,16.5,2014,4.0
01010035,96.2,6.5,19.9,5.4,2014,0.4
02930005,94.3,8.6,33.2,14.2,2014,0.0
03480020,94.7,8.8,33.1,13.9,2014,2.5
02180505,94.9,8.1,26.0,11.8,2014,2.5
01740305,96.1,7.0,26.4,7.4,2014,0.0
03050040,97.0,5.4,15.8,2.1,2014,0.0
01010505,94.3,9.9,30.4,13.8,2014,1.0
02290015,96.2,6.6,23.2,7.6,2014,2.5
02310305,95.3,8.4,31.6,10.5,2014,0.0
00160035,95.3,7.8,31.2,9.9,2014,0.3
03480095,94.0,10.0,37.2,17.3,2014,1.8
00570040,94.8,8.8,36.4,16.4,2014,0.5
01630090,95.3,8.2,29.5,12.5,2014,0.8
00350750,91.6,14.4,49.5,31.5,2014,7.1
02710020,96.4,6.1,19.4,5.7,2014,0.0
00240025,95.2,8.3,31.6,10.7,2014,0.3
00990020,95.9,7.3,29.3,3.6,2014,0.0
03170020,97.2,4.9,13.5,1.0,2014,0.4
00720050,96.4,6.4,20.5,6.4,2014,0.1
02640020,95.8,7.4,28.9,5.9,2014,0.3
02140001,96.0,7.1,25.4,7.2,2014,0.3
03050505,94.6,9.5,31.4,13.8,2014,0.2
03410010,95.6,7.7,30.5,7.7,2014,0.0
00350094,93.1,11.5,45.5,24.1,2014,1.6
06740050,94.2,9.6,39.0,15.1,2014,0.7
00350374,93.8,9.8,37.3,19.4,2014,5.8
01700505,91.9,13.4,37.3,22.4,2014,4.3
01650049,92.9,10.7,38.0,24.3,2014,0.0
01810030,95.1,8.5,33.3,10.6,2014,0.4
02740505,92.4,12.4,39.3,22.6,2014,4.0
02880030,96.7,5.8,19.5,3.5,2014,0.2
00350146,93.5,11.0,41.3,20.5,2014,1.9
01820505,93.4,11.3,37.0,18.1,2014,3.2
08290605,91.1,14.7,53.8,30.4,2014,3.6
00560015,96.6,5.9,19.1,3.5,2014,0.3
00360505,94.3,9.8,26.8,15.6,2014,2.5
03430010,91.7,11.2,35.7,24.5,2014,0.0
00350012,94.3,10.0,43.3,16.4,2014,2.1
00350227,94.6,9.0,32.9,16.7,2014,2.4
00350560,95.8,7.5,29.0,6.6,2014,0.3
01550035,97.2,5.0,11.8,1.4,2014,0.0
00680005,95.7,7.6,24.9,6.2,2014,0.7
03250605,94.2,10.1,40.4,13.9,2014,0.6
01110004,97.1,5.3,14.0,1.9,2014,0.0
02010050,94.1,10.0,43.5,15.9,2014,1.3
07280015,94.8,8.5,30.4,14.2,2014,1.9
01850505,93.4,11.3,34.1,18.5,2014,1.2
07800310,95.4,8.2,32.2,11.0,2014,0.0
06450050,95.3,8.0,31.8,9.5,2014,0.4
01990050,96.9,5.5,15.4,2.2,2014,0.4
02110015,96.0,7.2,23.0,4.3,2014,0.0
00350328,94.8,8.5,30.9,15.5,2014,0.0
03420080,96.8,5.7,18.6,5.7,2014,0.0
02730005,95.0,8.5,33.7,10.6,2014,0.0
02740087,96.2,6.3,22.2,7.0,2014,0.4
01850075,97.4,4.5,14.4,6.1,2014,0.0
00390005,97.2,4.9,12.3,1.2,2014,0.0
00070505,94.5,9.5,34.6,13.2,2014,1.3
35030205,95.2,7.8,29.6,16.3,2014,1.1
01580015,96.7,5.8,17.3,4.0,2014,0.0
06600305,94.7,9.3,38.3,13.6,2014,0.0
02710305,96.7,5.8,19.8,4.2,2014,0.0
01000302,95.1,8.4,30.8,12.3,2014,0.2
01600018,95.6,7.6,28.2,7.5,2014,0.2
01490540,53.2,75.4,93.2,90.1,2014,19.8
00020025,96.8,5.8,17.7,4.3,2014,0.5
00400050,96.8,5.6,17.3,3.6,2014,0.4
04310205,95.9,7.3,27.7,4.8,2014,0.0
03480060,93.8,10.5,40.2,15.7,2014,0.7
00930028,95.0,8.8,35.4,14.4,2014,0.7
00310012,96.2,6.8,23.1,4.6,2014,0.0
06350035,96.4,6.1,19.9,5.0,2014,3.2
00870015,96.9,5.5,14.7,1.7,2014,0.0
00480035,96.6,6.0,18.2,2.9,2014,0.2
02190020,96.2,6.7,22.7,3.7,2014,0.0
02930010,96.0,7.0,26.3,6.2,2014,0.4
01720035,94.5,9.6,40.9,12.6,2014,0.0
02200305,95.9,7.1,25.0,8.3,2014,0.6
07450505,94.9,8.8,34.0,12.2,2014,1.8
00410010,95.3,8.2,31.6,5.3,2014,0.4
00050003,92.6,10.3,38.0,22.5,2014,0.0
00440001,94.8,9.0,35.3,15.5,2014,1.8
01650003,96.0,7.0,25.5,9.8,2014,0.1
03250003,91.4,12.9,47.0,31.2,2014,0.0
03170045,96.6,6.0,17.8,4.9,2014,0.0
00310007,97.3,4.9,12.5,2.8,2014,0.4
03080050,95.8,7.2,25.5,10.0,2014,0.3
06320025,96.3,6.4,19.4,1.8,2014,0.0
01750007,96.9,5.6,14.3,1.1,2014,0.3
00490090,93.0,12.1,44.5,22.7,2014,2.6
02930505,94.0,10.4,36.0,16.4,2014,1.5
03430315,94.7,9.0,31.9,12.7,2014,0.3
00350378,92.0,13.2,42.8,29.3,2014,3.6
00360005,95.6,7.4,27.9,8.1,2014,0.3
02730305,95.7,7.5,29.1,8.1,2014,0.3
07400505,94.1,10.4,33.0,12.9,2014,0.0
01600040,95.0,8.2,33.7,12.6,2014,0.7
02430510,94.9,8.8,31.2,16.0,2014,3.1
00460002,96.1,6.6,20.0,3.3,2014,0.0
01550008,97.0,5.4,15.9,1.6,2014,0.0
02580001,90.3,13.0,48.3,33.1,2014,0.0
01310010,96.8,5.6,14.9,1.6,2014,0.2
00380013,97.0,5.4,15.4,3.2,2014,0.2
01280085,94.7,9.2,31.9,14.0,2014,0.0
01630040,95.7,7.2,27.9,8.9,2014,1.6
03070002,95.3,6.7,24.2,12.6,2014,0.0
00370005,96.4,6.2,21.7,4.4,2014,0.0
06180310,94.9,8.9,37.5,12.2,2014,0.0
00640505,94.3,9.7,41.0,16.9,2014,2.3
01590305,97.0,5.3,15.1,3.3,2014,0.0
02010015,95.5,7.7,28.7,10.0,2014,3.1
07530505,92.1,13.3,44.3,24.7,2014,4.1
00350077,95.1,8.5,29.6,11.8,2014,0.8
01270505,96.4,6.3,22.4,4.5,2014,0.0
00270010,96.9,5.5,17.5,2.5,2014,0.0
07550515,99.6,0.6,2.9,2.9,2014,2.9
02810145,94.5,9.3,38.6,16.9,2014,3.4
00350657,92.9,12.2,44.1,24.5,2014,3.9
00350080,95.6,7.8,30.8,9.2,2014,3.3
02070105,95.8,7.3,28.3,6.8,2014,0.3
00350413,73.7,45.4,96.4,96.4,2014,0.0
07500009,95.4,7.7,30.5,6.8,2014,0.0
01070045,95.2,8.3,31.1,12.3,2014,1.1
02360105,93.8,10.3,42.2,20.2,2014,3.5
00710505,93.8,10.8,40.8,18.1,2014,0.6
02430305,97.1,5.1,19.6,5.2,2014,0.0
01370030,91.1,14.2,49.3,31.8,2014,1.3
01710310,96.2,6.7,20.1,5.5,2014,0.6
01220015,96.9,5.6,18.8,1.8,2014,0.5
00350278,94.3,9.8,40.1,16.2,2014,0.4
03320010,96.1,6.8,25.5,6.8,2014,1.4
01720005,98.7,2.3,3.8,1.3,2014,0.4
02580015,93.5,10.8,45.6,23.2,2014,0.6
00250025,96.0,6.9,25.5,7.5,2014,0.5
00830005,96.7,5.7,21.6,4.4,2014,0.6
01530025,96.2,6.5,22.1,8.1,2014,0.5
02710025,97.1,5.1,12.0,1.4,2014,0.0
06160305,95.8,7.4,28.0,9.4,2014,0.2
07600505,95.2,8.3,30.0,10.3,2014,0.3
00350485,91.3,14.6,62.4,31.6,2014,1.4
01030515,78.8,28.3,79.4,74.6,2014,42.9
06750505,96.0,7.0,21.2,6.5,2014,0.3
02180015,96.3,5.9,20.1,4.3,2014,1.4
02010115,94.4,9.3,35.9,15.4,2014,4.8
03400020,96.2,6.8,24.8,4.5,2014,0.8
02260505,93.6,10.8,37.4,15.3,2014,0.7
00440003,95.1,8.5,34.0,12.2,2014,2.2
02910010,96.4,6.3,20.5,4.9,2014,1.3
00350656,93.3,11.7,43.3,19.4,2014,2.4
01600027,93.4,10.4,41.6,22.3,2014,4.3
00460045,95.7,7.6,26.9,7.0,2014,0.0
00350375,91.7,13.4,51.0,31.0,2014,1.5
03480115,94.7,8.7,34.0,12.3,2014,1.4
06450305,94.8,9.0,34.8,14.0,2014,0.2
00350008,93.9,10.8,45.5,21.2,2014,1.0
01710505,95.8,7.3,21.5,8.5,2014,1.5
01600075,94.1,10.0,40.0,17.6,2014,1.1
01490004,95.7,7.2,29.0,6.3,2014,5.9
01990405,96.8,5.7,17.7,2.6,2014,0.0
00930058,95.3,8.0,31.1,14.1,2014,0.7
01010003,95.8,6.8,20.7,9.8,2014,0.0
02130015,96.4,6.3,23.0,5.0,2014,0.0
02110305,95.8,7.5,27.7,7.7,2014,0.1
02440015,96.2,6.4,23.3,8.4,2014,0.0
02010078,93.3,10.9,42.2,21.8,2014,2.5
00930018,95.4,8.1,32.2,11.1,2014,1.0
00080009,95.0,8.5,31.0,11.9,2014,0.0
02460010,96.5,6.2,18.7,4.1,2014,0.0
02070310,96.6,6.0,20.2,4.2,2014,0.0
02780015,94.6,9.0,35.9,13.4,2014,0.0
04910550,94.9,8.8,35.4,12.9,2014,0.9
01820010,96.3,6.5,22.1,4.8,2014,0.8
00400310,96.3,6.5,20.2,5.8,2014,0.2
02620065,95.3,8.2,33.4,9.3,2014,1.0
03350010,97.0,5.3,13.3,2.0,2014,0.4
01750005,97.4,4.7,12.4,1.5,2014,0.0
01650013,95.9,7.0,25.0,9.3,2014,0.7
03360020,93.5,11.3,43.5,19.0,2014,0.9
02120010,96.4,6.3,16.8,4.4,2014,0.4
02840025,96.4,6.3,21.8,4.7,2014,0.5
02740015,96.0,6.9,24.4,3.5,2014,0.8
00440055,95.6,7.6,28.0,12.6,2014,1.9
06750010,96.2,6.7,18.4,3.2,2014,0.0
00300015,95.4,7.8,27.1,11.6,2014,0.3
00100050,95.8,7.4,27.6,6.5,2014,1.7
01380505,95.9,7.2,17.4,7.7,2014,0.7
01540005,95.4,8.0,29.4,9.5,2014,1.1
04350305,95.9,7.4,23.6,7.0,2014,1.0
01140025,95.2,8.4,32.8,9.9,2014,1.3
00650010,96.1,6.9,25.0,4.3,2014,0.0
03010305,96.4,6.4,21.7,6.6,2014,0.0
08760605,94.6,9.3,35.2,11.8,2014,2.4
06180035,95.2,8.4,30.9,11.3,2014,0.6
07200505,94.3,9.7,40.8,15.6,2014,2.1
03040015,95.4,8.2,27.6,10.0,2014,0.2
00440520,81.7,18.8,64.0,63.3,2014,18.1
01550505,97.4,4.6,11.7,2.8,2014,0.2
00950045,93.4,11.3,51.1,23.8,2014,0.2
07100510,94.6,9.4,35.8,13.5,2014,2.9
00090310,96.7,5.9,20.1,5.3,2014,0.0
00950326,90.3,16.9,72.2,41.7,2014,3.3
02810060,91.8,12.7,52.0,32.7,2014,3.1
02430035,95.2,8.0,30.9,14.1,2014,0.0
01000515,94.1,10.2,31.9,14.1,2014,3.2
01070505,91.8,14.1,51.3,26.2,2014,5.1
06730005,96.6,6.0,19.9,3.3,2014,0.8
03470405,96.1,6.8,25.3,6.0,2014,0.4
00350054,95.4,7.7,24.5,11.4,2014,2.6
07500008,95.6,7.7,26.8,8.5,2014,0.0
00070010,95.8,7.2,23.8,8.1,2014,0.2
02810350,94.0,10.6,42.9,18.3,2014,1.7
02630010,93.0,10.9,40.0,30.0,2014,0.0
01990035,97.0,5.4,13.3,2.1,2014,0.6
00930038,95.5,8.0,30.1,11.5,2014,1.1
03010505,94.1,10.3,35.5,16.1,2014,0.0
02930525,85.1,25.1,70.8,56.2,2014,15.7
03300305,96.4,6.5,21.6,4.8,2014,0.0
00250020,96.5,6.2,18.8,4.3,2014,0.8
02430320,95.5,7.6,31.3,11.7,2014,0.0
01490001,93.2,10.4,42.6,22.8,2014,0.0
01570006,94.5,8.7,34.3,16.4,2014,0.5
01770015,96.7,5.8,16.1,3.7,2014,0.2
00170505,95.3,7.9,26.4,8.4,2014,0.2
00350565,95.2,8.7,29.3,13.8,2014,1.7
