Org Code,% Emergency Removal,% Expulsion,% In-School Suspension,% Out-of-School Suspension,% Permanent Expulsion,% Removed to Alternate Setting,SCHOOL,Source,Students,Students Disciplined,Year
03480026,0.0,0.0,6.6,3.0,,0.0,Worcester - Wawecus Road School,student_suspensions_2015,166,13,2015
03480260,,,,,,,Worcester - West Tatnuck,student_suspensions_2015,369,0,2015
03480030,0.0,0.0,7.7,2.3,,0.0,Worcester - Woodland Academy,student_suspensions_2015,684,59,2015
03480225,0.0,0.0,1.2,0.2,,0.0,Worcester - Worcester Arts Magnet School,student_suspensions_2015,415,6,2015
03480420,0.0,0.0,5.4,12.4,,0.0,Worcester - Worcester East Middle,student_suspensions_2015,864,125,2015
03480605,0.0,0.0,1.9,3.0,,0.0,Worcester - Worcester Technical High,student_suspensions_2015,1423,64,2015
03500010,,,,,,,Wrentham - Charles E Roderick,student_suspensions_2015,464,0,2015
03500003,,,,,,,Wrentham - Delaney,student_suspensions_2015,629,0,2015
04450105,0.0,0.1,1.0,2.5,,0.0,Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School,student_suspensions_2016,1436,48,2016
00010505,0.0,0.0,5.6,1.9,,0.0,Abington - Abington High,student_suspensions_2016,466,34,2016
00010003,,,,,,,Abington - Beaver Brook Elementary School,student_suspensions_2016,662,1,2016
00010002,,,,,,,Abington - Center Elementary School,student_suspensions_2016,212,0,2016
00010405,0.0,0.0,4.1,2.6,,0.0,Abington - Frolio Middle School,student_suspensions_2016,343,22,2016
00010015,,,,,,,Abington - Woodsdale Elementary School,student_suspensions_2016,348,4,2016
04120530,0.6,0.0,0.2,4.9,,0.0,Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School,student_suspensions_2016,527,29,2016
06000505,0.0,0.0,0.3,2.0,,0.0,Acton-Boxborough - Acton-Boxborough Regional High,student_suspensions_2016,1915,40,2016
06000005,,,,,,,Acton-Boxborough - Blanchard Memorial School,student_suspensions_2016,450,0,2016
06000020,,,,,,,Acton-Boxborough - C.T. Douglas Elementary School,student_suspensions_2016,490,0,2016
06000030,,,,,,,Acton-Boxborough - Luther Conant School,student_suspensions_2016,446,0,2016
06000015,,,,,,,Acton-Boxborough - McCarthy-Towne School,student_suspensions_2016,486,0,2016
06000010,,,,,,,Acton-Boxborough - Merriam School,student_suspensions_2016,621,0,2016
06000025,,,,,,,Acton-Boxborough - Paul P Gates Elementary School,student_suspensions_2016,437,3,2016
06000405,,,,,,,Acton-Boxborough - Raymond J Grey Junior High,student_suspensions_2016,903,4,2016
00030025,0.0,0.0,0.7,0.5,,0.0,Acushnet - Acushnet Elementary School,student_suspensions_2016,561,6,2016
00030305,0.0,0.5,0.0,2.5,,0.0,Acushnet - Albert F Ford Middle School,student_suspensions_2016,432,12,2016
06030004,,,,,,,Adams-Cheshire - Cheshire Elementary,student_suspensions_2016,255,0,2016
06030505,0.0,0.0,7.6,4.6,,0.0,Adams-Cheshire - Hoosac Valley Middle & High School,student_suspensions_2016,698,64,2016
06030020,,,,,,,Adams-Cheshire - Plunkett Elementary,student_suspensions_2016,497,0,2016
04300305,0.0,0.0,0.2,1.0,,0.1,Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,student_suspensions_2016,990,12,2016
00050003,,,,,,,Agawam - Agawam Early Childhood Center,student_suspensions_2016,212,0,2016
00050505,0.0,0.0,5.1,2.5,,0.0,Agawam - Agawam High,student_suspensions_2016,1282,86,2016
00050405,0.0,0.0,1.5,1.6,,0.0,Agawam - Agawam Junior High,student_suspensions_2016,617,18,2016
00050020,,,,,,,Agawam - Benjamin J Phelps,student_suspensions_2016,376,0,2016
00050010,,,,,,,Agawam - Clifford M Granger,student_suspensions_2016,302,0,2016
00050030,,,,,,,Agawam - James Clark School,student_suspensions_2016,331,0,2016
00050303,0.0,0.0,2.3,2.0,,0.0,Agawam - Roberta G. Doering School,student_suspensions_2016,597,21,2016
00050025,,,,,,,Agawam - Robinson Park,student_suspensions_2016,392,0,2016
04090205,0.0,0.0,24.1,0.0,,0.0,Alma del Mar Charter School (District) - Alma del Mar Charter School,student_suspensions_2016,290,70,2016
00070005,,,,,,,Amesbury - Amesbury Elementary,student_suspensions_2016,439,2,2016
00070505,0.0,0.0,0.0,2.2,,0.0,Amesbury - Amesbury High,student_suspensions_2016,634,14,2016
00070515,,,,,,,Amesbury - Amesbury Innovation High School,student_suspensions_2016,35,4,2016
00070013,0.0,0.0,1.0,1.8,,0.0,Amesbury - Amesbury Middle,student_suspensions_2016,714,14,2016
00070010,,,,,,,Amesbury - Charles C Cashman Elementary,student_suspensions_2016,540,1,2016
00080009,,,,,,,Amherst - Crocker Farm Elementary,student_suspensions_2016,443,0,2016
00080020,,,,,,,Amherst - Fort River Elementary,student_suspensions_2016,372,3,2016
00080050,,,,,,,Amherst - Wildwood Elementary,student_suspensions_2016,457,2,2016
06050505,0.0,0.0,0.8,1.2,,0.0,Amherst-Pelham - Amherst Regional High,student_suspensions_2016,968,18,2016
06050405,0.0,0.0,2.4,0.7,,0.0,Amherst-Pelham - Amherst Regional Middle School,student_suspensions_2016,459,12,2016
00090505,0.0,0.0,2.3,1.3,,0.0,Andover - Andover High,student_suspensions_2016,1820,60,2016
00090310,0.0,0.0,1.7,0.6,,0.0,Andover - Andover West Middle,student_suspensions_2016,545,10,2016
00090003,,,,,,,Andover - Bancroft Elementary,student_suspensions_2016,627,0,2016
00090305,,,,,,,Andover - Doherty Middle,student_suspensions_2016,563,1,2016
00090010,,,,,,,Andover - Henry C Sanborn Elementary,student_suspensions_2016,412,0,2016
00090004,,,,,,,Andover - High Plain Elementary,student_suspensions_2016,543,0,2016
00090005,,,,,,,Andover - Shawsheen School,student_suspensions_2016,103,0,2016
00090020,,,,,,,Andover - South Elementary,student_suspensions_2016,516,3,2016
00090025,,,,,,,Andover - West Elementary,student_suspensions_2016,678,4,2016
00090350,,,,,,,Andover - Wood Hill Middle School,student_suspensions_2016,429,3,2016
35090305,0.5,0.0,11.3,8.1,,0.0,Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,student_suspensions_2016,221,33,2016
00100505,0.0,0.0,3.2,1.5,,0.0,Arlington - Arlington High,student_suspensions_2016,1301,53,2016
00100010,,,,,,,Arlington - Brackett,student_suspensions_2016,486,0,2016
00100025,,,,,,,Arlington - Cyrus E Dallin,student_suspensions_2016,481,0,2016
00100030,,,,,,,Arlington - Hardy,student_suspensions_2016,437,0,2016
00100005,,,,,,,Arlington - John A Bishop,student_suspensions_2016,436,0,2016
00100055,,,,,,,Arlington - M Norcross Stratton,student_suspensions_2016,411,0,2016
00100038,,,,,,,Arlington - Menotomy Preschool,student_suspensions_2016,73,0,2016
00100410,0.3,0.0,1.1,1.3,,0.0,Arlington - Ottoson Middle,student_suspensions_2016,1159,26,2016
00100045,,,,,,,Arlington - Peirce,student_suspensions_2016,271,0,2016
00100050,,,,,,,Arlington - Thompson,student_suspensions_2016,446,0,2016
06100025,,,,,,,Ashburnham-Westminster - Briggs Elementary,student_suspensions_2016,586,0,2016
06100010,,,,,,,Ashburnham-Westminster - Meetinghouse School,student_suspensions_2016,166,0,2016
06100505,0.0,0.0,3.6,0.7,,0.0,Ashburnham-Westminster - Oakmont Regional High School,student_suspensions_2016,726,27,2016
06100305,0.0,0.0,4.0,0.0,,0.0,Ashburnham-Westminster - Overlook Middle School,student_suspensions_2016,575,23,2016
06100005,,,,,,,Ashburnham-Westminster - Westminster Elementary,student_suspensions_2016,379,0,2016
00140505,0.0,0.0,1.5,2.7,,0.0,Ashland - Ashland High,student_suspensions_2016,753,26,2016
00140405,0.0,0.0,1.8,1.9,,0.0,Ashland - Ashland Middle,student_suspensions_2016,625,19,2016
00140015,,,,,,,Ashland - David Mindess,student_suspensions_2016,618,1,2016
00140010,0.0,0.0,0.3,0.9,,0.0,Ashland - Henry E Warren Elementary,student_suspensions_2016,639,6,2016
00140005,,,,,,,Ashland - William Pittaway Elementary,student_suspensions_2016,148,0,2016
08010605,0.0,0.0,8.4,5.8,,0.0,Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,student_suspensions_2016,1086,133,2016
06150505,0.0,0.0,13.7,2.1,,0.0,Athol-Royalston - Athol High,student_suspensions_2016,380,54,2016
06150305,0.0,0.0,4.0,3.8,,0.0,Athol-Royalston - Athol-Royalston Middle School,student_suspensions_2016,423,29,2016
06150016,,,,,,,Athol-Royalston - Pleasant Street,student_suspensions_2016,339,2,2016
06150020,0.0,0.0,0.5,2.3,,0.0,Athol-Royalston - Riverbend-Sanders Street School,student_suspensions_2016,221,6,2016
06150050,,,,,,,Athol-Royalston - Royalston Community School,student_suspensions_2016,168,1,2016
04910550,0.0,0.2,5.7,2.6,,0.0,Atlantis Charter (District) - Atlantis Charter School,student_suspensions_2016,1051,72,2016
00160001,,,,,,,Attleboro - A. Irvin Studley Elementary School,student_suspensions_2016,473,0,2016
00160515,,,,,,,Attleboro - Attleboro Community Academy,student_suspensions_2016,86,1,2016
00160505,0.0,0.0,4.1,8.6,,0.0,Attleboro - Attleboro High,student_suspensions_2016,1746,179,2016
00160315,0.0,0.0,1.9,8.8,,0.0,Attleboro - Cyril K. Brennan Middle School,student_suspensions_2016,570,53,2016
00160008,,,,,,,Attleboro - Early Learning Center,student_suspensions_2016,222,0,2016
00160045,0.0,0.0,1.6,1.6,,0.0,Attleboro - Hill-Roberts Elementary School,student_suspensions_2016,514,13,2016
00160040,,,,,,,Attleboro - Hyman Fine Elementary School,student_suspensions_2016,486,2,2016
00160050,0.0,0.0,0.2,1.9,,0.0,Attleboro - Peter Thacher Elementary School,student_suspensions_2016,431,9,2016
00160305,0.0,0.0,0.1,4.7,,0.0,Attleboro - Robert J. Coelho Middle School,student_suspensions_2016,704,34,2016
00160035,,,,,,,Attleboro - Thomas Willett Elementary School,student_suspensions_2016,448,3,2016
00160320,0.0,0.0,8.9,11.7,,0.0,Attleboro - Wamsutta Middle School,student_suspensions_2016,573,89,2016
00170305,0.0,0.0,3.0,1.4,,0.2,Auburn - Auburn Middle,student_suspensions_2016,626,23,2016
00170505,0.0,0.0,4.1,4.1,,0.0,Auburn - Auburn Senior High,student_suspensions_2016,788,55,2016
00170010,,,,,,,Auburn - Bryn Mawr,student_suspensions_2016,285,0,2016
00170025,,,,,,,Auburn - Pakachoag School,student_suspensions_2016,263,1,2016
00170030,,,,,,,Auburn - Swanson Road Intermediate School,student_suspensions_2016,559,1,2016
00180510,0.0,0.0,3.0,6.6,,0.0,Avon - Avon Middle High School,student_suspensions_2016,331,29,2016
00180010,,,,,,,Avon - Ralph D Butler,student_suspensions_2016,431,5,2016
06160505,0.0,0.0,6.0,4.8,,0.0,Ayer Shirley School District - Ayer Shirley Regional High School,student_suspensions_2016,414,35,2016
06160305,0.0,0.0,5.1,0.3,,0.0,Ayer Shirley School District - Ayer Shirley Regional Middle School,student_suspensions_2016,395,20,2016
06160001,,,,,,,Ayer Shirley School District - Lura A. White Elementary School,student_suspensions_2016,409,0,2016
06160002,0.0,0.0,0.4,1.1,,0.0,Ayer Shirley School District - Page Hilltop Elementary School,student_suspensions_2016,561,6,2016
00200505,0.0,0.0,0.0,4.2,,0.0,Barnstable - Barnstable High,student_suspensions_2016,2023,84,2016
00200315,0.0,0.0,1.8,2.1,,0.0,Barnstable - Barnstable Intermediate School,student_suspensions_2016,775,25,2016
00200050,0.0,0.0,3.6,4.3,,0.0,Barnstable - Barnstable United Elementary School,student_suspensions_2016,839,55,2016
00200010,,,,,,,Barnstable - Centerville Elementary,student_suspensions_2016,348,3,2016
00200001,,,,,,,Barnstable - Enoch Cobb Early Learning Center,student_suspensions_2016,162,0,2016
00200025,1.0,0.0,0.3,2.0,,0.0,Barnstable - Hyannis West Elementary,student_suspensions_2016,393,10,2016
00200005,,,,,,,Barnstable - West Barnstable Elementary,student_suspensions_2016,268,3,2016
00200045,,,,,,,Barnstable - West Villages Elementary School,student_suspensions_2016,474,4,2016
04270010,,,,,,,Barnstable Community Horace Mann Charter Public (District) - Barnstable Community Horace Mann Charter Public School,student_suspensions_2016,292,0,2016
35020405,0.0,0.0,0.0,9.2,,0.0,Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,student_suspensions_2016,327,30,2016
00230505,0.0,0.0,3.6,2.8,,0.0,Bedford - Bedford High,student_suspensions_2016,915,53,2016
00230305,0.0,0.0,4.1,2.2,,0.0,Bedford - John Glenn Middle,student_suspensions_2016,543,28,2016
00230010,,,,,,,Bedford - Lt Elezer Davis,student_suspensions_2016,609,1,2016
00230012,,,,,,,Bedford - Lt Job Lane School,student_suspensions_2016,551,0,2016
00240505,0.0,0.0,4.8,4.0,,0.0,Belchertown - Belchertown High,student_suspensions_2016,725,51,2016
00240006,0.0,0.0,1.2,0.7,,0.0,Belchertown - Chestnut Hill Community School,student_suspensions_2016,585,10,2016
00240005,,,,,,,Belchertown - Cold Spring,student_suspensions_2016,187,0,2016
00240025,0.0,0.0,4.8,1.2,,0.0,Belchertown - Jabish Middle School,student_suspensions_2016,414,21,2016
00240018,,,,,,,Belchertown - Swift River Elementary,student_suspensions_2016,513,0,2016
00250003,,,,,,,Bellingham - Bellingham Early Childhood Center,student_suspensions_2016,105,0,2016
00250505,0.0,0.0,1.1,2.5,,0.0,Bellingham - Bellingham High School,student_suspensions_2016,749,26,2016
00250315,,,,,,,Bellingham - Bellingham Memorial School,student_suspensions_2016,744,2,2016
00250510,0.0,0.0,0.0,51.1,,0.0,Bellingham - Paul J. Primavera Jr./Sr. High School,student_suspensions_2016,45,23,2016
00250020,,,,,,,Bellingham - South Elementary,student_suspensions_2016,373,0,2016
00250025,,,,,,,Bellingham - Stall Brook,student_suspensions_2016,346,2,2016
00260505,0.0,0.1,0.3,2.1,,0.0,Belmont - Belmont High,student_suspensions_2016,1258,28,2016
00260015,,,,,,,Belmont - Daniel Butler,student_suspensions_2016,381,0,2016
00260010,,,,,,,Belmont - Mary Lee Burbank,student_suspensions_2016,352,0,2016
00260035,,,,,,,Belmont - Roger E Wellington,student_suspensions_2016,665,5,2016
00260005,,,,,,,Belmont - Winn Brook,student_suspensions_2016,468,0,2016
00260305,0.0,0.0,0.4,0.5,,0.0,Belmont - Winthrop L Chenery Middle,student_suspensions_2016,1344,10,2016
04200205,0.0,0.0,3.6,1.4,,0.0,Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,student_suspensions_2016,363,18,2016
04470205,0.0,0.0,0.7,1.3,,0.0,Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,student_suspensions_2016,453,7,2016
35110205,0.0,0.0,1.6,1.2,,0.0,Bentley Academy Charter School (District) - Bentley Academy Charter School,student_suspensions_2016,257,7,2016
00270010,,,,,,,Berkley - Berkley Community School,student_suspensions_2016,546,2,2016
00270305,,,,,,,Berkley - Berkley Middle School,student_suspensions_2016,398,2,2016
04140305,0.0,0.0,3.3,5.5,,0.0,Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,student_suspensions_2016,362,26,2016
06180505,0.0,0.0,0.0,2.3,,0.0,Berkshire Hills - Monument Mt Regional High,student_suspensions_2016,561,13,2016
06180310,0.0,0.0,3.4,0.5,,0.0,Berkshire Hills - Monument Valley Regional Middle School,student_suspensions_2016,409,14,2016
06180035,,,,,,,Berkshire Hills - Muddy Brook Regional Elementary School,student_suspensions_2016,380,1,2016
00280005,,,,,,,Berlin - Berlin Memorial,student_suspensions_2016,196,0,2016
06200505,0.0,0.0,4.9,1.4,,0.0,Berlin-Boylston - Tahanto Regional High,student_suspensions_2016,571,31,2016
00300055,0.0,0.0,1.1,0.9,,0.0,Beverly - Ayers/Ryal Side School,student_suspensions_2016,547,10,2016
00300505,0.0,0.0,5.2,5.5,,0.0,Beverly - Beverly High,student_suspensions_2016,1334,115,2016
00300305,0.0,0.0,0.2,1.9,,0.0,Beverly - Briscoe Middle,student_suspensions_2016,1008,21,2016
00300010,,,,,,,Beverly - Centerville Elementary,student_suspensions_2016,385,2,2016
00300015,,,,,,,Beverly - Cove Elementary,student_suspensions_2016,484,3,2016
00300033,,,,,,,Beverly - Hannah Elementary,student_suspensions_2016,376,2,2016
00300002,,,,,,,Beverly - McKeown School,student_suspensions_2016,136,0,2016
00300040,,,,,,,Beverly - North Beverly Elementary,student_suspensions_2016,431,5,2016
00310505,0.0,0.0,0.0,4.4,,0.0,Billerica - Billerica Memorial High School,student_suspensions_2016,1413,62,2016
00310030,,,,,,,Billerica - Eugene C Vining,student_suspensions_2016,203,3,2016
00310007,,,,,,,Billerica - Frederick J Dutile,student_suspensions_2016,303,0,2016
00310026,,,,,,,Billerica - Hajjar Elementary,student_suspensions_2016,515,0,2016
00310012,,,,,,,Billerica - John F Kennedy,student_suspensions_2016,341,0,2016
00310310,0.0,0.0,0.0,1.0,,0.0,Billerica - Locke Middle,student_suspensions_2016,603,6,2016
00310305,0.0,0.0,0.4,0.4,,0.0,Billerica - Marshall Middle School,student_suspensions_2016,689,6,2016
00310015,,,,,,,Billerica - Parker,student_suspensions_2016,493,1,2016
00310005,,,,,,,Billerica - Thomas Ditson,student_suspensions_2016,562,1,2016
08050605,,,,,,,Blackstone Valley Regional Vocational Technical - Blackstone Valley,student_suspensions_2016,1203,1,2016
06220015,,,,,,,Blackstone-Millville - A F Maloney,student_suspensions_2016,285,1,2016
06220505,0.0,0.0,11.5,5.6,,0.0,Blackstone-Millville - Blackstone Millville RHS,student_suspensions_2016,480,67,2016
06220405,0.0,0.0,3.2,3.2,,0.0,Blackstone-Millville - Frederick W. Hartnett Middle School,student_suspensions_2016,441,23,2016
06220008,,,,,,,Blackstone-Millville - John F Kennedy Elementary,student_suspensions_2016,311,3,2016
06220010,,,,,,,Blackstone-Millville - Millville Elementary,student_suspensions_2016,286,5,2016
08060605,0.0,0.0,0.0,5.1,,0.0,Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,student_suspensions_2016,885,45,2016
00350541,0.0,0.0,0.0,4.3,,0.0,Boston - Another Course To College,student_suspensions_2016,253,11,2016
00350003,,,,,,,Boston - Baldwin Early Learning Center,student_suspensions_2016,168,0,2016
00350021,,,,,,,Boston - Beethoven,student_suspensions_2016,357,0,2016
00350390,0.0,0.0,2.0,3.5,,0.0,Boston - Blackstone,student_suspensions_2016,687,31,2016
00350548,,,,,,,Boston - Boston Adult Academy,student_suspensions_2016,309,4,2016
00350546,,,,,,,Boston - Boston Arts Academy,student_suspensions_2016,446,2,2016
00350755,,,,,,,Boston - Boston Collaborative High School,student_suspensions_2016,348,0,2016
00350558,0.0,0.0,0.2,4.5,,0.0,Boston - Boston Community Leadership Academy,student_suspensions_2016,530,25,2016
00350507,0.0,0.0,0.5,5.8,,0.0,Boston - Boston International High School,student_suspensions_2016,552,34,2016
00350560,,,,,,,Boston - Boston Latin,student_suspensions_2016,2457,5,2016
00350545,0.0,0.0,0.8,1.5,,0.0,Boston - Boston Latin Academy,student_suspensions_2016,1721,37,2016
00350012,0.0,0.0,1.2,6.2,,0.0,Boston - Boston Teachers Union School,student_suspensions_2016,339,22,2016
00350505,0.0,0.0,0.0,11.3,,0.0,Boston - Brighton High,student_suspensions_2016,1043,118,2016
00350036,,,,,,,Boston - Carter Developmental Center,student_suspensions_2016,29,0,2016
00350054,,,,,,,Boston - Charles H Taylor,student_suspensions_2016,590,1,2016
00350052,,,,,,,Boston - Charles Sumner,student_suspensions_2016,594,1,2016
00350515,0.0,0.0,1.4,10.5,,0.0,Boston - Charlestown High,student_suspensions_2016,1041,114,2016
